CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Churn Value,Churn Score,CLTV,ingestion_date
5993-JSUWV,1,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.37855,Female,No,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),0,66,5133,4/1/2025
4518-FZBSX,1,United States,California,Coulterville,95311,"37.722127, -120.110174",37.722127,-120.110174,Male,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,64,4439,4/1/2025
5387-ASZNZ,1,United States,California,Cressey,95312,"37.420273, -120.66527",37.420273,-120.66527,Female,Yes,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),0,80,4657,4/1/2025
6988-CJEYV,1,United States,California,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056,Male,No,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,0,79,6148,4/1/2025
3097-FQTVJ,1,United States,California,Denair,95316,"37.524721, -120.757977",37.524721,-120.757977,Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,21,5913,4/1/2025
5465-BUBFA,1,United States,California,El Nido,95317,"37.127386, -120.506422",37.127386,-120.506422,Female,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,40,4180,4/1/2025
7299-GNVPL,1,United States,California,El Portal,95318,"37.654551, -119.822984",37.654551,-119.822984,Female,No,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,0,54,2177,4/1/2025
9743-DQKQW,1,United States,California,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907,Male,No,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,58,2013,4/1/2025
1215-VFYVK,1,United States,California,Groveland,95321,"37.902968, -119.667544",37.902968,-119.667544,Female,No,No,No,4,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,0,30,2682,4/1/2025
9371-BITHB,1,United States,California,Gustine,95322,"37.147198, -121.120161",37.147198,-121.120161,Female,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,43,5432,4/1/2025
9093-FPDLG,1,United States,California,Hilmar,95324,"37.394536, -120.890747",37.394536,-120.890747,Female,No,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0,52,2405,4/1/2025
0541-FITGH,1,United States,California,Hornitos,95325,"37.479926, -120.230424",37.479926,-120.230424,Female,No,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,0,34,5766,4/1/2025
6985-HAYWX,1,United States,California,Hughson,95326,"37.5923, -120.853288",37.5923,-120.853288,Female,No,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,54,5168,4/1/2025
7508-KBIMB,1,United States,California,Jamestown,95327,"37.84771, -120.486589",37.84771,-120.486589,Male,No,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),0,52,3607,4/1/2025
6838-HVLXG,1,United States,California,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,27,4177,4/1/2025
2277-DJJDL,1,United States,California,La Grange,95329,"37.666587, -120.411517",37.666587,-120.411517,Male,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0,40,4763,4/1/2025
1897-OKVMW,1,United States,California,Lathrop,95330,"37.80821, -121.308401",37.80821,-121.308401,Female,No,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0,43,5240,4/1/2025
5485-ITNPC,1,United States,California,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581,Male,No,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,24,5137,4/1/2025
0233-FTHAV,1,United States,California,Livingston,95334,"37.361987, -120.748394",37.361987,-120.748394,Female,No,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),0,49,5687,4/1/2025
4644-PIZRT,1,United States,California,Long Barn,95335,"38.109125, -120.078597",38.109125,-120.078597,Male,No,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),0,35,2704,4/1/2025
8922-NPKBJ,1,United States,California,Manteca,95336,"37.830267, -121.201018",37.830267,-121.201018,Male,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,21,3433,4/1/2025
2740-TVLFN,1,United States,California,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,80,3043,4/1/2025
7771-CFQRQ,1,United States,California,Mariposa,95338,"37.526791, -119.99437",37.526791,-119.99437,Female,No,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),0,45,5144,4/1/2025
9512-PHSMG,1,United States,California,Merced,95340,"37.255637, -120.493537",37.255637,-120.493537,Female,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,71,4907,4/1/2025
6963-EZQEE,1,United States,California,Midpines,95345,"37.581496, -119.972762",37.581496,-119.972762,Male,Yes,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,37,4097,4/1/2025
2452-KDRRH,1,United States,California,Mi Wuk Village,95346,"38.121601, -120.133915",38.121601,-120.133915,Male,Yes,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0,28,5269,4/1/2025
4146-SVFUD,1,United States,California,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,77,4864,4/1/2025
1564-HJUVY,1,United States,California,Modesto,95354,"37.639029, -120.964772",37.639029,-120.964772,Male,No,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,59,2624,4/1/2025
3617-XLSGQ,1,United States,California,Modesto,95355,"37.672906, -120.946594",37.672906,-120.946594,Female,No,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),0,28,5865,4/1/2025
7517-LDMPS,1,United States,California,Modesto,95356,"37.716186, -121.025836",37.716186,-121.025836,Female,No,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,75,4807,4/1/2025
7244-KXYZN,1,United States,California,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572,Female,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,20,4690,4/1/2025
5226-NOZFC,1,United States,California,Modesto,95358,"37.612612, -121.108568",37.612612,-121.108568,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,64,3178,4/1/2025
1400-WIVLL,1,United States,California,Oakdale,95361,"37.785033, -120.776141",37.785033,-120.776141,Male,No,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0,24,4687,4/1/2025
8148-NLEGT,1,United States,California,Pinecrest,95364,"38.224869, -119.755729",38.224869,-119.755729,Female,No,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0,24,4650,4/1/2025
8347-GDTMP,1,United States,California,Ripon,95366,"37.750778, -121.13238",37.750778,-121.13238,Female,No,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,78,5113,4/1/2025
6746-WAUWT,1,United States,California,Salida,95368,"37.713152, -121.08739",37.713152,-121.08739,Male,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,41,4431,4/1/2025
0428-IKYCP,1,United States,California,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732,Male,No,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,49,5233,4/1/2025
2187-PKZAY,1,United States,California,Stevinson,95374,"37.316807, -120.855753",37.316807,-120.855753,Male,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0,71,2968,4/1/2025
4003-OCTMP,1,United States,California,Tracy,95376,"37.680968, -121.446049",37.680968,-121.446049,Female,No,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,0,24,5191,4/1/2025
6652-YFFJO,1,United States,California,Tuolumne,95379,"37.939768, -120.188002",37.939768,-120.188002,Female,No,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,80,2775,4/1/2025
7225-IILWY,1,United States,California,Turlock,95380,"37.474396, -120.875917",37.474396,-120.875917,Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,26,5434,4/1/2025
5248-RPYWW,1,United States,California,Turlock,95382,"37.529656, -120.854357",37.529656,-120.854357,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,49,4606,4/1/2025
7923-IYJWY,1,United States,California,Twain Harte,95383,"38.107441, -120.230625",38.107441,-120.230625,Male,Yes,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,60,5896,4/1/2025
3170-GWYKC,1,United States,California,Vernalis,95385,"37.609095, -121.263381",37.609095,-121.263381,Female,No,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,62,5926,4/1/2025
9830-ECLEN,1,United States,California,Winton,95388,"37.421299, -120.599587",37.421299,-120.599587,Male,No,Yes,Yes,58,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,0,45,4704,4/1/2025
2668-TZSPS,1,United States,California,Santa Rosa,95403,"38.488431, -122.752839",38.488431,-122.752839,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,51,2664,4/1/2025
7446-SFAOA,1,United States,California,Santa Rosa,95407,"38.394091, -122.739814",38.394091,-122.739814,Female,No,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0,20,5707,4/1/2025
9522-ZSINC,1,United States,California,Santa Rosa,95409,"38.468893, -122.580539",38.468893,-122.580539,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,0,24,2252,4/1/2025
8234-GSZYK,1,United States,California,Albion,95410,"39.225694, -123.717354",39.225694,-123.717354,Male,No,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,51,3881,4/1/2025
6505-OZNPG,1,United States,California,Annapolis,95412,"38.731055, -123.316553",38.731055,-123.316553,Female,No,No,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0,48,3909,4/1/2025
6164-HAQTX,1,United States,California,Boonville,95415,"39.025867, -123.381544",39.025867,-123.381544,Male,No,No,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),0,76,4094,4/1/2025
7765-LWVVH,1,United States,California,Caspar,95420,"39.361283, -123.784599",39.361283,-123.784599,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,0,25,5584,4/1/2025
1658-TJVOA,1,United States,California,Cazadero,95421,"38.578807, -123.19338",38.578807,-123.19338,Female,Yes,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,79,4716,4/1/2025
0953-LGOVU,1,United States,California,Clearlake,95422,"38.965804, -122.631779",38.965804,-122.631779,Male,No,Yes,Yes,12,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,0,75,2562,4/1/2025
4692-NNQRU,1,United States,California,Cloverdale,95425,"38.801936, -122.938935",38.801936,-122.938935,Female,No,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,0,24,4900,4/1/2025
7742-MYPGI,1,United States,California,Cobb,95426,"38.838088, -122.73203",38.838088,-122.73203,Female,No,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,0,45,4538,4/1/2025
9619-GSATL,1,United States,California,Dos Rios,95429,"39.756049, -123.358701",39.756049,-123.358701,Female,No,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,0,48,3350,4/1/2025
5622-UEJFI,1,United States,California,Duncans Mills,95430,"38.445603, -123.063756",38.445603,-123.063756,Female,No,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0,38,5070,4/1/2025
0674-DGMAQ,1,United States,California,Elk,95432,"39.108252, -123.645121",39.108252,-123.645121,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0,77,5804,4/1/2025
6203-HBZPA,1,United States,California,Forestville,95436,"38.499302, -122.92444",38.499302,-122.92444,Male,No,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,36,5380,4/1/2025
0484-FFVBJ,1,United States,California,Fort Bragg,95437,"39.455555, -123.683979",39.455555,-123.683979,Male,No,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0,29,4895,4/1/2025
0301-FIDRB,1,United States,California,Fulton,95439,"38.493888, -122.777141",38.493888,-122.777141,Female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,32,6107,4/1/2025
4139-JPIAM,1,United States,California,Geyserville,95441,"38.731771, -123.064272",38.731771,-123.064272,Male,No,No,No,51,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0,62,6087,4/1/2025
2181-TIDSV,1,United States,California,Glen Ellen,95442,"38.368744, -122.522642",38.368744,-122.522642,Male,No,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,70,6492,4/1/2025
2761-XECQW,1,United States,California,Glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181,Male,Yes,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,0,68,2560,4/1/2025
1936-CZAKF,1,United States,California,Graton,95444,"38.434362, -122.86891",38.434362,-122.86891,Male,No,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),0,29,4283,4/1/2025
9453-PATOS,1,United States,California,Gualala,95445,"38.848082, -123.50608",38.848082,-123.50608,Female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0,39,4147,4/1/2025
4402-FTBXC,1,United States,California,Hopland,95449,"38.93706, -123.118111",38.93706,-123.118111,Male,No,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,0,67,4980,4/1/2025
2931-XIQBR,1,United States,California,Kelseyville,95451,"38.93496, -122.792243",38.93496,-122.792243,Female,No,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,0,72,5905,4/1/2025
0106-UGRDO,1,United States,California,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585,Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,37,4216,4/1/2025
5542-TBBWB,1,United States,California,Lakeport,95453,"39.080469, -122.955176",39.080469,-122.955176,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,26,3358,4/1/2025
1930-QPBVZ,1,United States,California,Laytonville,95454,"39.806141, -123.531098",39.806141,-123.531098,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),0,38,5748,4/1/2025
2606-PKWJB,1,United States,California,Little River,95456,"39.245911, -123.77214",39.245911,-123.77214,Male,No,No,Yes,40,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,0,30,4288,4/1/2025
5322-ZSMZY,1,United States,California,Lower Lake,95457,"38.925545, -122.549083",38.925545,-122.549083,Male,No,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,32,5472,4/1/2025
8059-UDZFY,1,United States,California,Lucerne,95458,"39.141934, -122.770679",39.141934,-122.770679,Female,Yes,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,58,4738,4/1/2025
7740-BTPUX,1,United States,California,Manchester,95459,"38.966713, -123.586412",38.966713,-123.586412,Male,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,56,5754,4/1/2025
5220-AGAAX,1,United States,California,Mendocino,95460,"39.305545, -123.743697",39.305545,-123.743697,Male,No,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,57,5440,4/1/2025
